frame.number|frame.time|frame.time_delta|frame.time_relative|eth.src_resolved|eth.dst_resolved|eth.src|eth.dst|eth.type|ip.version|ip.hdr_len|ip.len|ip.id|ip.flags.df|ip.flags.mf|ip.flags.rb|ip.flags.sf|ip.dsfield.dscp|ip.dsfield.ecn|ip.tos|ip.ttl|ip.proto|ip.src|ip.dst|udp.srcport|udp.dstport|udp.length|tcp.flags.cwr|tcp.flags.ecn|tcp.flags.urg|tcp.flags.ack|tcp.flags.push|tcp.flags.reset|tcp.flags.syn|tcp.flags.fin|tcp.flags.res|tcp.flags.ns|tcp.payload|tcp.len|frame.len
31|Feb 24, 2020 16:19:25.126531000 CST|0.003197000|0.836130000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|40|0x00008e19|1|0|0||18|0||64|6|192.168.143.43|23.212.164.90||||0|0|0|0|0|1|0|0|0|0||0|60
32|Feb 24, 2020 16:19:25.398340000 CST|0.271809000|1.107939000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|83|0x0000e44b|1|0|0||18|0||50|6|23.212.164.90|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|150303001ab089de09ad114796f554694b96f0ff03b65a35d0d6e8eccda73d|31|97
33|Feb 24, 2020 16:19:25.430387000 CST|0.032047000|1.139986000|Wisol_39:25:6e|IPv4mcast_fb|70:2c:1f:39:25:6e|01:00:5e:00:00:fb|0x00000800|4|20|229|0x0000f041|1|0|0||0|0||255|17|192.168.143.43|224.0.0.251|5353|5353|209|||||||||||||243
34|Feb 24, 2020 16:19:25.431901000 CST|0.001514000|1.141500000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|40|0x00008e28|1|0|0||18|0||64|6|192.168.143.43|23.212.164.90||||0|0|0|0|0|1|0|0|0|0||0|60
35|Feb 24, 2020 16:19:25.671730000 CST|0.239829000|1.381329000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|83|0x0000e44c|1|0|0||18|0||50|6|23.212.164.90|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|150303001ab089de09ad114796f554694b96f0ff03b65a35d0d6e8eccda73d|31|97
36|Feb 24, 2020 16:19:25.712249000 CST|0.040519000|1.421848000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|40|0x00008e5c|1|0|0||18|0||64|6|192.168.143.43|23.212.164.90||||0|0|0|0|0|1|0|0|0|0||0|60
37|Feb 24, 2020 16:19:26.014239000 CST|0.301990000|1.723838000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|83|0x0000e44d|1|0|0||18|0||50|6|23.212.164.90|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|150303001ab089de09ad114796f554694b96f0ff03b65a35d0d6e8eccda73d|31|97
38|Feb 24, 2020 16:19:26.121740000 CST|0.107501000|1.831339000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|40|0x00008e84|1|0|0||18|0||64|6|192.168.143.43|23.212.164.90||||0|0|0|0|0|1|0|0|0|0||0|60
39|Feb 24, 2020 16:19:26.423625000 CST|0.301885000|2.133224000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|83|0x0000e44e|1|0|0||18|0||50|6|23.212.164.90|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|150303001ab089de09ad114796f554694b96f0ff03b65a35d0d6e8eccda73d|31|97
40|Feb 24, 2020 16:19:26.438551000 CST|0.014926000|2.148150000|Wisol_39:25:6e|IPv4mcast_fb|70:2c:1f:39:25:6e|01:00:5e:00:00:fb|0x00000800|4|20|229|0x0000f082|1|0|0||0|0||255|17|192.168.143.43|224.0.0.251|5353|5353|209|||||||||||||243
41|Feb 24, 2020 16:19:26.440170000 CST|0.001619000|2.149769000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|40|0x00008ea5|1|0|0||18|0||64|6|192.168.143.43|23.212.164.90||||0|0|0|0|0|1|0|0|0|0||0|60
42|Feb 24, 2020 16:19:31.004732000 CST|4.564562000|6.714331000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|102|0x00008d35|1|0|0||0|0||64|6|192.168.143.43|52.196.247.117||||0|0|0|1|1|0|0|0|0|0|170303002daae8516db6c4586f432a55453dcc66f541adac51e2d36cc2642cdb5150f0432dc42d332acc6e7900b9de60a9ac|50|116
43|Feb 24, 2020 16:19:31.156467000 CST|0.151735000|6.866066000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|98|0x0000e108|1|0|0||0|0||38|6|52.196.247.117|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|170303002900000000000000315c80704a6b8c024dbbe9509459d24f6f4d48def8eae4af6cd31aeb3be3a7584d6a|46|112
44|Feb 24, 2020 16:19:31.159775000 CST|0.003308000|6.869374000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x00008d36|1|0|0||0|0||64|6|192.168.143.43|52.196.247.117||||0|0|0|1|0|0|0|0|0|0||0|66
45|Feb 24, 2020 16:19:36.382030000 CST|5.222255000|12.091629000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|293|0x000036cd|1|0|0||0|0||64|6|192.168.143.43|52.14.6.98||||0|0|0|1|1|0|0|0|0|0|17030300ec00000000000000739e0748f69a1738b1913a9566fd41c2b5a9a26d956c07c52b3a4e4c2e9f3cd098919b5eb6487f875340d9a2f115caad9069dbf7a7195264dbc5cb130b380d3717039d1c4a06777d0a79be09dea0edf67944926ecec38cc8986172c574fe6dbc8ea30b3cda325b016112af47f8968bfab9ab1a529d5740f0d9a15c54da85e4dfaa0f180885c4237728f7d19322a3084ffce5149d87fc390dca1a13f1b5a6eb57acd0f8576c9f0dfde78b83609d7a017b93f744d8d10743e23297a7b336733878f7d7d47c13096dbc4806645429eaf512b1dffa8eb35a793fd01a53c331b591756d81d572eb|241|307
46|Feb 24, 2020 16:19:36.443801000 CST|0.061771000|12.153400000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x00003491|1|0|0||0|0||226|6|52.14.6.98|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
47|Feb 24, 2020 16:19:36.447985000 CST|0.004184000|12.157584000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|160|0x000036ce|1|0|0||0|0||64|6|192.168.143.43|52.14.6.98||||0|0|0|1|1|0|0|0|0|0|170303006700000000000000742b306b47d99193ccd70350387a3b71a34026c7efdd8ee48bd1359969915ae25a35377858b7aa89183632ce430d54c7390b5b2cfde16cf5fc524b1ae985116cdcc36bbfa55935343793a350120eff2380ab0079f0c80735bacc6a30003fa704|108|174
48|Feb 24, 2020 16:19:36.467823000 CST|0.019838000|12.177422000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x00003492|1|0|0||0|0||226|6|52.14.6.98|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
49|Feb 24, 2020 16:19:37.296637000 CST|0.828814000|13.006236000|Wisol_39:25:6e|Broadcast|70:2c:1f:39:25:6e|ff:ff:ff:ff:ff:ff|0x00000806|||||||||||||||||||||||||||||||60
50|Feb 24, 2020 16:19:37.296740000 CST|0.000103000|13.006339000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000806|||||||||||||||||||||||||||||||42
51|Feb 24, 2020 16:19:41.415155000 CST|4.118415000|17.124754000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|83|0x00000d9b|1|0|0||0|0||64|6|192.168.143.43|108.128.205.8||||0|0|0|1|1|0|0|0|0|0|150303001abeef21e5c7c03035fe0f3619e7fff78ea3e37c52da2e65515475|31|97
52|Feb 24, 2020 16:19:41.417149000 CST|0.001994000|17.126748000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x00000d9c|1|0|0||0|0||64|6|192.168.143.43|108.128.205.8||||0|0|0|1|0|1|0|0|0|0||0|66
53|Feb 24, 2020 16:19:41.417371000 CST|0.000222000|17.126970000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|77|0x0000e369|1|0|0||0|0||64|17|192.168.143.43|8.8.8.8|60444|53|57|||||||||||||91
54|Feb 24, 2020 16:19:41.417600000 CST|0.000229000|17.127199000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|77|0x0000e36a|1|0|0||0|0||64|17|192.168.143.43|8.8.8.8|38614|53|57|||||||||||||91
55|Feb 24, 2020 16:19:41.420804000 CST|0.003204000|17.130403000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|229|0x0000dfe5|0|0|0||0|0||117|17|8.8.8.8|192.168.143.43|53|38614|209|||||||||||||243
56|Feb 24, 2020 16:19:41.420934000 CST|0.000130000|17.130533000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|275|0x00005dfe|0|0|0||0|0||117|17|8.8.8.8|192.168.143.43|53|60444|255|||||||||||||289
57|Feb 24, 2020 16:19:41.427856000 CST|0.006922000|17.137455000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|60|0x0000a288|1|0|0||0|0||64|6|192.168.143.43|18.200.190.216||||0|0|0|0|0|0|1|0|0|0||0|74
58|Feb 24, 2020 16:19:41.511344000 CST|0.083488000|17.220943000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|40|0x00000000|1|0|0||0|0||223|6|108.128.205.8|192.168.143.43||||0|0|0|0|0|1|0|0|0|0||0|54
59|Feb 24, 2020 16:19:41.532129000 CST|0.020785000|17.241728000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|60|0x00000000|1|0|0||0|0||223|6|18.200.190.216|192.168.143.43||||0|0|0|1|0|0|1|0|0|0||0|74
60|Feb 24, 2020 16:19:41.535416000 CST|0.003287000|17.245015000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x0000a289|1|0|0||0|0||64|6|192.168.143.43|18.200.190.216||||0|0|0|1|0|0|0|0|0|0||0|66
61|Feb 24, 2020 16:19:41.551427000 CST|0.016011000|17.261026000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|569|0x0000a28a|1|0|0||0|0||64|6|192.168.143.43|18.200.190.216||||0|0|0|1|1|0|0|0|0|0|1603010200010001fc030386669ba41e26a892e4b27dc72fc3724a5cd73bcf2dcc40c67de9ae9453d94d35207fbcd26301d28c1aaf5930a2d10747576342cc53e43acf65cc5ca040ab8c8a79008ac030c02cc028c024c014c00a00a500a300a1009f006b006a006900680039003800370036c032c02ec02ac026c00fc005009d003d0035c02fc02bc027c023c013c00900a400a200a0009e00670040003f003e0033003200310030009a009900980097c031c02dc029c025c00ec004009c003c002f0096c012c008001600130010000dc00dc003000a00ff0100012900000024002200001f6c63707264312e73616d73756e67636c6f7564736f6c7574696f6e2e6e6574000b000403000102000a001c001a00170019001c001b0018001a0016000e000d000b000c0009000a000d0020001e060106020603050105020503040104020403030103020303020102020203000f000101337400000010000b000908687474702f312e3100150099000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|517|583
62|Feb 24, 2020 16:19:41.655291000 CST|0.103864000|17.364890000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x00008307|1|0|0||0|0||223|6|18.200.190.216|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
63|Feb 24, 2020 16:19:41.656551000 CST|0.001260000|17.366150000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|1505|0x00008308|1|0|0||0|0||223|6|18.200.190.216|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|1603030059020000550303653e890369a528a8ea7034a0a357605d9e61f0a7d6116f8a06a3f850946dee3c20a1182e2463c8d0dfc05b6626ea787f6bce7c8c90642bae1f1176709435957753c02f00000dff01000100000b00040300010216030303ef0b0003eb0003e80003e5308203e1308202c9a003020102020134300d06092a864886f70d0101050500306b311b30190603550403131253616d73756e672048756273697465204341311c301a060355040a131353616d73756e6720456c656374726f6e696373310b3009060355040613024b523111300f060355040813084b796f6e672d6769310e300c060355040713055375776f6e301e170d3134303130363037303030375a170d3433313233303037303030375a307d310b3009060355040613024b523111300f06035504080c084b796f6e672d6769311c301a060355040a0c1353616d73756e6720456c656374726f6e69637331183016060355040b0c0f53616d73756e6720487562736974653123302106035504030c1a2a2e73616d73756e67636c6f7564736f6c7574696f6e2e6e657430820122300d06092a864886f70d01010105000382010f003082010a0282010100a00f40f0a37d067ba5e8042550184f2968d52e32a469a37d57524e431886407dcee22c24486f30c62ad1eca0701a3e904cc0f86741e897b764124d049f822460ea53cdcd39ac7a040fd402cc328aa94cb098128c5e62e8f55a0d6a0953bbd87d342cad1500dcaf1ace1ee3cc841a8439899ec3f06d3395425de8d5329f7189be12d282482e7e130fa3f51b79b0b2da889289a8084fc4992885be35f32368d4698bfbac91148eb7345fdb88cf9070f8816879fe2c05ab738a8c4ced14089c2ce9c41b94dace9ed46bb46883f75ff8948031141ebdfa3b52f9b0137e041078403e5c1a11d1acbd8439ff6fc95af320c9f7a8d1308f8b5d567628c24c7cd789e6e30203010001a37e307c300c0603551d13040530030101ff302c06096086480186f842010d041f161d4f70656e53534c2047656e657261746564204365727469666963617465301d0603551d0e0416041476655fe6efd39e20315893dc5808a77afd623122301f0603551d23041830168014ba498cf9b6d1f2f7ea85e7e37ad0efb680f6d5d8300d06092a864886f70d01010505000382010100b7869d6139f1b6e053b50a3759c2e8c7f89b8948bca6fc153a7c39557174b80bd0c0da1713ed50e82b8b75fc1d2b34e32bc74c74021b2230f309b8ab79144780421749f58eaefd1dc22108bb4208b08e88cee653c17d066fd472d207063b03b7c8ab4a20a4caf0a0ad2ebf7f8b8f4b0686f208f793129cd4a30fde236e405ee1050cc53c4d00193b19c3352524012ec4892b5182e21c7e343c39f452cbe180d0b71c5a3a438016d292622af050b5a4809d2968d74cf6f12fa65004b1969d9bec76c53e80ca66ad2dbf223fcec13ac16166077bd17d174b93c67cde728216fb8141a4f945f475397cf6bd13b220e3067250ea7d14af7a69013618c09ea0e7c267160303014d0c0001490300174104be95b4f0bb8df82821e3e86ced006af35996f87a6c17f0fd926388180aba7ceeadc284cf21035bcba0f3306567d54078ae7eab21f61a62f79a2cd04391495e3a06010100224f8416610004f860ef00d8fd0a33d65052febba0ff2cefc7876aa5b73537ea92624b2c33b54fc5801eaf9e4c551811c46979f39f50b12d3aaa4c84785a4facd44536a7cbb6d35cd241c25b4700bdf830c5f25f4297ea6afe8f26839bc428799c6363a54022aa8936efe7d87d56446ff66c284b9ccdb6f8f13c73394f4cdc6a68e81e164f5a117b7e564a508bcc8a144c6ca721ba6e6647facf30c5ca423f48b6aed9809d8ad3dd493585117b39768d4b89645ff7180bdfff9687f0f390b576741497a038abb769fbf93e92d16bad7ef0f32d9cca273a90d3e0f40aef26004166e1fa9bc5630914d363b3631aa7b923958ab5dd242dc4b63337ad706006fd9816030300040e000000|1453|1519
64|Feb 24, 2020 16:19:41.660056000 CST|0.003505000|17.369655000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x0000a28b|1|0|0||0|0||64|6|192.168.143.43|18.200.190.216||||0|0|0|1|0|0|0|0|0|0||0|66
65|Feb 24, 2020 16:19:41.660251000 CST|0.000195000|17.369850000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x0000a28c|1|0|0||0|0||64|6|192.168.143.43|18.200.190.216||||0|0|0|1|0|0|0|0|0|0||0|66
66|Feb 24, 2020 16:19:41.669489000 CST|0.009238000|17.379088000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|178|0x0000a28d|1|0|0||0|0||64|6|192.168.143.43|18.200.190.216||||0|0|0|1|1|0|0|0|0|0|16030300461000004241041ca042b752e014ddbee34e85ac1230abef10f4d1a911337b0d49955f53459fba8cb5bb017a86a3615043c98896c7c53de9e0dbfecd59d12cc805c6acc2896dae140303000101160303002870009ac838667001b7c325a3892c1cbc037b4bf0d99a3c6b65bd2c8f47ecba433169c2923de37696|126|192
67|Feb 24, 2020 16:19:41.773511000 CST|0.104022000|17.483110000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|103|0x0000830a|1|0|0||0|0||223|6|18.200.190.216|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|140303000101160303002804eb0f9ab5de9f21fded3ba288a64d1f084587e97bc8d7697de5f6b10f25c8cc681c05d4fceddbc5|51|117
68|Feb 24, 2020 16:19:41.777309000 CST|0.003798000|17.486908000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|536|0x0000a28e|1|0|0||0|0||64|6|192.168.143.43|18.200.190.216||||0|0|0|1|1|0|0|0|0|0|17030301df70009ac838667002ad99869bcc63a1177e5facf6768de8f99d64e7ae55932fd606a6b892e45b25958b3e201857eee652a259e2b43121a6ce1275af82f22347fb0d1f59f498c850138d85c5f57107b99e92d8e4e8f3bf266880a31a5040dcc8e62a9818f508b1e48cfcf5fa0a085f530a59e0731ed3318bdeecbdff39622249adc5e0a836b4dcab6d15a85ab09c3d33b1ff55f95016763f9dfa72f33d8375dde8487c93115cd74681a12cc542d306de86f0d20829819200ff99269b4b6411b91f381ea1b30ee67843f7709f41e0337df711dbde35e2feeea73479315b5edbbc12cb0f53361add0ea01dea1061effbbbd5bb94a2b1c10a6256a0960fcd94eaff5b209281f87aaebf1f008054c3a44d73b733927a7b0337dc22b0a5545b5688d720f30d199764734db09b84761e19dcf808441edd345a22880b689a654f66b41e9cdbe515870a85ea379e3af8658a90baf1cba0f8d4c2981a2d228f52aaf6683e51fa04d2ea3b152446b745aa306a2185f1d6413b9f9103654a9db97fe6a0245005b65e0878a7833a105fb388bbb62de6427f3f842874f40b4238a5f62a53b57f5d1f33cffb1681f4d04da7c970f52a893d131358fc7a056bfc0a87574eb5e6f773da8bf4b11e1f2e515b93c6f4fb2fd5a81f0ddcfcbdc65bc62e0d0aa07ea3c5|484|550
69|Feb 24, 2020 16:19:41.914324000 CST|0.137015000|17.623923000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|281|0x0000830b|1|0|0||0|0||223|6|18.200.190.216|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|17030300e004eb0f9ab5de9f22873330920da0f70e730bb2072fc6df5c15b8b19e06afd184f0384f40819565e688a113eee405930e711cbb965889cc0f115252c1aaa67ec817f78c3f59e5f07cd67ed05b82249b626746b0cc9e6a582b0f51f4589645bc0ab7b778d50e5159fdd13ab8410b1036584d1f1a962103b26592865c66d156cd91f2d0d3580730407415e64e3f493273509faf8ab01439033e97c4b6cdc9736bff9aae780c0a68ca1571e94388df2519ea17026a962c6905cccc5e248ef17619f6aa7a1938109530e3105d2b47f3ad1420c9e614e50097998bad1333dad9ef86b3|229|295
70|Feb 24, 2020 16:19:41.918241000 CST|0.003917000|17.627840000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|545|0x0000a28f|1|0|0||0|0||64|6|192.168.143.43|18.200.190.216||||0|0|0|1|1|0|0|0|0|0|17030301e870009ac8386670031ff9e0a45a578476b4c6c58d14cede0452bc1dec7bddbe6231227a8577dfb4f40206ee82519cec21043c01655edb8617dba23088ac89fe92838c35d11deaa29a4aca5eef26439555ab467c61163f3dea0aa16bc8e50589ac84c7916de4b9769451912f621f98fd7e54ed69b95f61de58f6a6a7b21e52e8716de11b1fa0558e329d02bdfdf525dbbbefafc364704b3c1f1be920101a65f133889ac080c62812150c5501cfd9e4789c2913b7ae425730043f44924925e9b6528f235090c1225fe9b2d91277ebd39f4baed209ee87a98f997eb2222a7c3911158ce10611f9e5a3b95ae03fda4d5942422eefa93ed85fd21dbf9ff269ed3da662fd8526243eb0eb2051f27dc51eb0fe95c90d5967279af0bf21c53266ed9c831e9db2d00ee0dc633f8cc635830834c56bdeb9c5c324922208c535001eb88f6217450996904d3debfff88683af1cffef6d02415952e5264fa7113df9b8fceb472be1d639ca50ba58837a2ed1c484b4fc08f6caef36890d097e0f3fec2a873c2453ea2f1ed06cb7b1cd5d052dd43c1f001d4316718633c0c9d80dda98fc49191be56aeaa943f2db5e8c96792682a4c72f16a775810e5607d640b258af5fda6f1773196399536647bf7624e1cad12e77d12ee508a9b38dd13f7731dbdd6200a7c203a226fe1b8693bfa9|493|559
71|Feb 24, 2020 16:19:42.068793000 CST|0.150552000|17.778392000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x0000830c|1|0|0||0|0||223|6|18.200.190.216|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
72|Feb 24, 2020 16:19:42.260984000 CST|0.192191000|17.970583000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|281|0x0000830d|1|0|0||0|0||223|6|18.200.190.216|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|17030300e004eb0f9ab5de9f238db10bfc081e214424a7b8c0176ed0254ce7ae588dea98f51e09a2e5b934a52b4d0b212df64b7a6e530299640aa95d67977e23d5d5c96a6d893c90111fb1630d8a84348431052f15bef267a48f8e2c5af81e0977fbcc15b88368daa5f26ed7f3c592ded7efb730f505550f0b4bd67ce8194e70e273d01c66483df60d4d850f530fd36e24e78f0fe90dcfb2a9a4a187946a688effcc4cd770ecb630eed3833234ef24cd9f5153c564a5d5684bb5c2e4431b0d62763262901e02c910daed6283984d6cf5a91f6498777f40e7e386540b799269f09f27e2e521|229|295
73|Feb 24, 2020 16:19:42.264772000 CST|0.003788000|17.974371000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|547|0x0000a290|1|0|0||0|0||64|6|192.168.143.43|18.200.190.216||||0|0|0|1|1|0|0|0|0|0|17030301ea70009ac8386670044c068b36e7d954f4faff19c9de6418ace17da4be1150aa372931d9a8bd754b6e9a71614d58ff9025b63b06469fb03563f73cfd9fb2f5434f8416042645b089d8b56d6c2e10eee5f421ed764e21f74d78de929e009b0cf22f0adaa5df5a37c0f888c902833e2b6aef090a3e2629fab14352ababe6109bef37be7866ad59c36441c4c05473734eff7c5cbb68e39222ce1de02fcf4f6962985cedfc276e832fbb5ed0666d5b38877f0b243318cf92b0f4f2d2a03d93a580c5d3db6a49b38bb9bd4e33f7cb975b37444a7963b821f47eee3a511cb6d581b1ce9a69fd580a9c652f327ecdf2ed213cd78b5a3f10211adaf300b083b96f9aede5299d9291090bab8145f854fd09496feda0962a436f8b981a0886c141f24b6420e443e60bc16aef07082ef11b23043859f3002115832fa803486563b060b0348f2436ea988426d7c6ccb2f6e883d9aaaa2a947babf5cf7cda16e47b3e8049f52a75eff35964ae049a4699987fa2bd4ab4831653710297c56647127187073ffadd58c5dc3af8b3d530b281648b138f2691ba2dbb5d81297f4b8db95db65a1a9443657d90f7d99ae27058969032622c6b341cc84fcb22165df322e085373d2436335ce7f247c20ec2537ac12124174a4ce7d4bb7ba68183f6c0606936804cc4acee479ce0cabf78060548eb81|495|561
74|Feb 24, 2020 16:19:42.368887000 CST|0.104115000|18.078486000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x0000830e|1|0|0||0|0||223|6|18.200.190.216|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
75|Feb 24, 2020 16:19:42.391748000 CST|0.022861000|18.101347000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|281|0x0000830f|1|0|0||0|0||223|6|18.200.190.216|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|17030300e004eb0f9ab5de9f24a2f47e38e42183cc70c96196ff219ab7e68b432425aa9f3a1f14c9c9d94b795f5b5894bb1a88ba5d2aea8c1155fcbec6bbda66493994bda6fe95cf14baac8d4af44aa59dfdc38b9d00bd4b8fe30eb89f2c289b11be5c5fa69ced14ea95a4b103e9c980f6bcc75b2dae7a2f3b305d1e4245ce137858f1f7bd757ae1004334b49da1ee283d3313cb8e2c86fcd858317670a26637b9aa89d2cd6dc3b72fd76299cf043e68875b44aadb1631fb1407da7a3225dc9da60551f42a154880760165060f522f7c5cfbe9a5a7e38d9e42e82c3bfc80ed5e11f67f2086|229|295
76|Feb 24, 2020 16:19:42.433620000 CST|0.041872000|18.143219000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x0000a291|1|0|0||0|0||64|6|192.168.143.43|18.200.190.216||||0|0|0|1|0|0|0|0|0|0||0|66
