frame.number|frame.time|frame.time_delta|frame.time_relative|eth.src_resolved|eth.dst_resolved|eth.src|eth.dst|eth.type|ip.version|ip.hdr_len|ip.len|ip.id|ip.flags.df|ip.flags.mf|ip.flags.rb|ip.flags.sf|ip.dsfield.dscp|ip.dsfield.ecn|ip.tos|ip.ttl|ip.proto|ip.src|ip.dst|udp.srcport|udp.dstport|udp.length|tcp.flags.cwr|tcp.flags.ecn|tcp.flags.urg|tcp.flags.ack|tcp.flags.push|tcp.flags.reset|tcp.flags.syn|tcp.flags.fin|tcp.flags.res|tcp.flags.ns|tcp.payload|tcp.len|frame.len
37|Feb 24, 2020 16:24:29.313085000 CST|0.000156000|32.012958000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|2061|0x00002f79|1|0|0||0|0||51|6|23.78.211.104|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|17030307d4d38d5ba184d2d82feafdd08e2609c7ce6a21b617c3eb4c163e485a246eb6c27db625bcb4039ac0a8fcea68a0bc74a53958978d1e4bbd1854c601508f0beae8d44b80abfe72ee68a8b58d5418a8502389b672e84719c308128df95653411cc77b551ef32d8215fa8545ce37b6307c40dfc570f5610bf95a81ca4bd734923722322740bffdc18b1dc73d89091975487232d95fc3f9f48277fe25e877264f0f19eb1cd1b3be5a00af4929d3a27e52f392ae1e71fc306fa3807aa9fb5c5bd99d70a69e0a01eea2a3de3c8955ced93225efdd7e5f49a2031e4980b2488fb9806a76bce58e0f9f832c77aec81367ea2fc6b8c75093677c3a2fac11d15aa2ab0acca59bad2f96ea080ac6deea1c185d85973e6b613ebdc612ff693f7e52bba10e644a5fb5dd34cc949c1b4fbae58e848c88861287933f06d350b53f2dc9991f8e41616bb9b04b4ec88076545dcad9abbfa23eca2223816ebe3ba7440a4577c077823a8c078d9d3025c7a5fefccd4856f97115e8acd4795c9c7657debd3f8d09c06c3d3607447a59fd8620d48e5aaf71b642abd662bfc7dc5ab4115adfc2a539b67edcbd2f9ffd28bb999062dfe486526a437e380e020da50f61e803351e47d7d0ed34ff4998a929aee18daaa45d7a8b02274e18f5c3d7b9c828b6e3432edbe4cb90f4e1b1460d8e6994ab45305c5e9e03cf277ae0ccff6fbcfc03270a272ff3324925f82dec5f16dd47e5186a7f87bcf09d6d39e943133b06d2d9799c0f73c258844119caf8d60afb7a54d71fde79355d0abee52e88bf1d1e836bb62dba656839bbc2bc8d6b8903e8c6384170d1dae73f5766e807950cbba4e3dd94be09fca823bca743e8ed77fd1c188c009aad3305605a1c75a005554f0baec084eb2c2036523930644a5a4c83f7bf79d16aad953bff5430c7f31268bba5e1856671d0af24d7a7fa329b1016990fb840890497daafb956db65bb2ac170659ce61983d145722fb4e32d4d684155e70954f6b3664e9977e6327f11c3b186c97608548da0cb5d52483df01c1bce8f14d4cd0b63c64f0f2ebe8400dff2ef3075215cbb9eaceb1bf937fbab0098001a96da1be0a632c612cfb152bda01780ebdf214b73160f246dcfa644ddc62749a8df88dfd5f5c0aa3f2f18be97d30e77df31162b9347ab94dab3d0894340eaa9bdc3d21fe4d72c61421c34a9d3eefb027cd97ca2b3dc943590e958721c30721f78cbe02077b62a5c4a6d3bc75cfd7c82501b3a97d93b0bb81c311e830a17ab181ab873257511a213d53b090d589cc8d2190572a26484f6b3280a9527d1e4cbf644c6aaefb91504b29ff8904d0a73fa672b62ef2afbef098f0137a6210e657bd9c69ff643a47d7bddd8e91f604b4b64a1bf0dfe6a9ed7362823c67bd45d4daa3b74c3f424d826144acf256a353254a53626b9010c24f55ecd39af1640533ddc8f2da4e15dce351588041d45f1f220bfacc2224d08a26d9dd61ad97d9bb605f059d6379d127941bb180ceec3b20df5c7294879b92c410a3a7615febf2d74971a773c364efd23b76625c2153327e239691303a6a87536ee399031d7d5cfb11cab30afb99ad20e2020c205445e59defd984f34a5702bc7596d78efcd76a2caca241522bced39fee8fa4dbb57e1c4bb964741243c44b1e34e15b26f1e963dd6fb24cf86785fa47bb8e740141a1bcdbdf182aedc1767d1dd49fbb482144282b380d2364ee467f46c0799db5657bbb7ba65ad015f2e5c67afa5cfd7db4d6de42dcc79001244807edea577356a6bce03a248db9f1741b18827ee7a4a71e3c7bc30bf380f0231d74acf7005d652a742544775d910bff51531e6429491f5ca9659f11bd959639dbb179b06b866974e3132046c3da73f6691df6fab16b57e7f7d29924096019f8aa1f25fdbfdc85bdd14babfac877c443d7fb2ce839851b18707dfb1acbcef93a9261db4658a46cbf89e64edfdcdb98137eacf67203e0c32cea8483c488e4d1a7267f7d53f7e0a62b6ccf2f3fb295af3ef1c1aa9d8c667b127277b49754bafdb6028eb8c364eaa55f9cf908edf83101cfe0cc2d7b3bb294c9aaa5096efd5ba3faa336a8af6583e301e45be090b602de37e4ef4fc03121c2ba0a5066a56426c2399df347f86130b7439a3c3c9415aecd739016c5f666efb9d71a03c31b4aaa2a588b2f206cd11899ca5c3bf8bf7fc3f49babf014eefec928b7d7d6618183b889cadd6e052dcf2b45bde3397f9a64a484ffd268bfca8928c60f823b1ff78127fbcb31f7455f55d8781b6c6401c48ad84fbd74223a8e48a8ff9ab99c788ae1e3b6d637c491a2b7d50d34933b5b1421190814bd990ea0f3a25e28379a7c2a48eaf4b68bb61b0f7c8163c5c2500246bce78c89967f79e8a6c4790ef595c2079704d9e4996de805a805e689cf3ba10c575c35c38d7c83bc093b0033f31a7d8bb9e9ecd2aa2752ffac119e7753845b8969c89d12376e9a3d5f463e42713909019ac97c6aa76e1c1c26082c55a9d703232c34007926b4677e115ac8ccaea39a25fd78fcd83d5df4cb3ddd1a914c66c545d0061a6910b173e1cc499c43928b7e9886cf87ec2929084fc37043cf736d1fd1f61d2681beaa87d27085c4f898c2a563839147bd580d7750c28734d880422090d10c76556954603a0a3aac68cd119ff840d1743fda1557342c1c2d07ef275a990b4b68ffc2b52fe80689e58cb3ce0d4b5f8b366bee968ef3a75d64ec8d85a924b35e227fa5c0c9cae932e2f65f12bbde77b8821fd6570fbefe3bc824b0b4deaa2794adc858a0ecb7f78bf446f4a2e5e2b23b895ab3ecabc1ad8190b35247557a4bf5b1b|2009|2075
38|Feb 24, 2020 16:24:29.316183000 CST|0.003098000|32.016056000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x0000dc26|1|0|0||0|0||64|6|192.168.143.43|23.78.211.104||||0|0|0|1|0|0|0|0|0|0||0|66
39|Feb 24, 2020 16:24:29.316315000 CST|0.000132000|32.016188000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|83|0x0000dc27|1|0|0||0|0||64|6|192.168.143.43|23.78.211.104||||0|0|0|1|1|0|0|0|0|0|150303001a5dc28662850376ba1dd6dd8ba5f5deb5e3eeffcf4b4bb54e8261|31|97
40|Feb 24, 2020 16:24:29.319840000 CST|0.003525000|32.019713000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x0000dc28|1|0|0||0|0||64|6|192.168.143.43|23.78.211.104||||0|0|0|1|0|0|0|1|0|0||0|66
41|Feb 24, 2020 16:24:29.341124000 CST|0.021284000|32.040997000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x00002f7b|1|0|0||0|0||51|6|23.78.211.104|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
42|Feb 24, 2020 16:24:29.341208000 CST|0.000084000|32.041081000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|83|0x00002f7c|1|0|0||0|0||51|6|23.78.211.104|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|150303001ad38d5ba184d2d8303077f77c1d87751fc41f392eafbbbe05fe59|31|97
43|Feb 24, 2020 16:24:29.341279000 CST|0.000071000|32.041152000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x00002f7d|1|0|0||0|0||51|6|23.78.211.104|192.168.143.43||||0|0|0|1|0|0|0|1|0|0||0|66
44|Feb 24, 2020 16:24:29.344212000 CST|0.002933000|32.044085000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|40|0x000071de|1|0|0||0|0||64|6|192.168.143.43|23.78.211.104||||0|0|0|0|0|1|0|0|0|0||0|60
45|Feb 24, 2020 16:24:29.344321000 CST|0.000109000|32.044194000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|40|0x000071df|1|0|0||0|0||64|6|192.168.143.43|23.78.211.104||||0|0|0|0|0|1|0|0|0|0||0|60
46|Feb 24, 2020 16:24:29.344955000 CST|0.000634000|32.044828000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x00002f7e|1|0|0||0|0||51|6|23.78.211.104|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
47|Feb 24, 2020 16:24:29.348104000 CST|0.003149000|32.047977000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|40|0x000071e0|1|0|0||0|0||64|6|192.168.143.43|23.78.211.104||||0|0|0|0|0|1|0|0|0|0||0|60
