frame.number|frame.time|frame.time_delta|frame.time_relative|eth.src_resolved|eth.dst_resolved|eth.src|eth.dst|eth.type|ip.version|ip.hdr_len|ip.len|ip.id|ip.flags.df|ip.flags.mf|ip.flags.rb|ip.flags.sf|ip.dsfield.dscp|ip.dsfield.ecn|ip.tos|ip.ttl|ip.proto|ip.src|ip.dst|udp.srcport|udp.dstport|udp.length|tcp.flags.cwr|tcp.flags.ecn|tcp.flags.urg|tcp.flags.ack|tcp.flags.push|tcp.flags.reset|tcp.flags.syn|tcp.flags.fin|tcp.flags.res|tcp.flags.ns|tcp.payload|tcp.len|frame.len
61|Feb 24, 2020 16:15:34.982742000 CST|0.050654000|23.930478000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x000048e6|1|0|0||0|0||229|6|52.88.1.10|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
62|Feb 24, 2020 16:15:34.983032000 CST|0.000290000|23.930768000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x000048e7|1|0|0||0|0||229|6|52.88.1.10|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
63|Feb 24, 2020 16:15:34.983162000 CST|0.000130000|23.930898000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x000048e8|1|0|0||0|0||229|6|52.88.1.10|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
64|Feb 24, 2020 16:15:34.983263000 CST|0.000101000|23.930999000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x000048e9|1|0|0||0|0||229|6|52.88.1.10|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
65|Feb 24, 2020 16:15:34.983509000 CST|0.000246000|23.931245000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x000048ea|1|0|0||0|0||229|6|52.88.1.10|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
66|Feb 24, 2020 16:15:34.983610000 CST|0.000101000|23.931346000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x000048eb|1|0|0||0|0||229|6|52.88.1.10|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
67|Feb 24, 2020 16:15:34.983703000 CST|0.000093000|23.931439000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x000048ec|1|0|0||0|0||229|6|52.88.1.10|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
68|Feb 24, 2020 16:15:34.984132000 CST|0.000429000|23.931868000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x000048ed|1|0|0||0|0||229|6|52.88.1.10|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
69|Feb 24, 2020 16:15:34.984242000 CST|0.000110000|23.931978000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x000048ee|1|0|0||0|0||229|6|52.88.1.10|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
70|Feb 24, 2020 16:15:34.984454000 CST|0.000212000|23.932190000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x000048ef|1|0|0||0|0||229|6|52.88.1.10|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
71|Feb 24, 2020 16:15:34.984550000 CST|0.000096000|23.932286000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x000048f0|1|0|0||0|0||229|6|52.88.1.10|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
72|Feb 24, 2020 16:15:35.303410000 CST|0.318860000|24.251146000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|534|0x000048f1|1|0|0||0|0||229|6|52.88.1.10|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|17030301dda5e0fa1a8009c5baa732765bdc43d0fb7b08a1dd26f110721b9a03281706d83c2507bd8a02dbabada8f3deb27aafb9e6a2c5c7235398e1edb928be5085aa69d010d58e46367f9cb5b8955a1c3ba195daa4065c6c41a87aaf03b72cc899581bb3b02a958d9977af885d43ee248544923fbe0f4211e58efae4994a9ebdca922daf8cba84b33ba99bf480fe057dd23333952c446da9efc6e11fae2c5d9e9fb94acdebe77bb5ff52daec8acb24f7c11486025a819140c2983b74bbe2d2333aea2a9217981a83e18db5b2e44c9e07f07d78d874d9a2238e0aa913b8a0d1a43da2acb29478d60e1253f338aa03c69168a23d85b1d00b67fb2b2b6df33c38fbad56c1809c63557ca036c2157346a42541641fb76636b6c769d9bf15a6992ac1a3c9f194f2767440d16137286dbd1907125822529f3204ae4183081c1b0f90df569cddf9a355570d03056c6cc29e1024c2c0d3389a9a27e275918241163748397022ecbd48efe024391e8626189f7db2f2a5d77848c9874cdd34f75be0c1922cc9b70e39da32d19d633896e6c84e837f4fb1a2f3d8064cd87c27897db342b1e46e32f6cd54934610acbb7bd22137a3075ec98e4e87af0d8405880d7f5aef7ccac308d212c02139d9cbf940e0e0222673724206eb0f50db6942c4457623b14c042b|482|548
73|Feb 24, 2020 16:15:35.372254000 CST|0.068844000|24.319990000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000806|||||||||||||||||||||||||||||||42
74|Feb 24, 2020 16:15:35.404792000 CST|0.032538000|24.352528000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000806|||||||||||||||||||||||||||||||60
75|Feb 24, 2020 16:15:35.406725000 CST|0.001933000|24.354461000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|83|0x00002518|1|0|0||0|0||64|6|192.168.143.43|52.88.1.10||||0|0|0|1|1|0|0|0|0|0|150303001a2805c4187c07a546f17b49d13bf7cc7a637239e99f6e04ac52cb|31|97
76|Feb 24, 2020 16:15:35.410036000 CST|0.003311000|24.357772000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x00002519|1|0|0||0|0||64|6|192.168.143.43|52.88.1.10||||0|0|0|1|0|0|0|1|0|0||0|66
77|Feb 24, 2020 16:15:35.459157000 CST|0.049121000|24.406893000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|83|0x000048f2|1|0|0||0|0||229|6|52.88.1.10|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|150303001aa5e0fa1a8009c5bbaab8315ad58825a4a6aa04683a965d00e263|31|97
78|Feb 24, 2020 16:15:35.459275000 CST|0.000118000|24.407011000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x000048f3|1|0|0||0|0||229|6|52.88.1.10|192.168.143.43||||0|0|0|1|0|0|0|1|0|0||0|66
79|Feb 24, 2020 16:15:35.461020000 CST|0.001745000|24.408756000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x000048f4|1|0|0||0|0||229|6|52.88.1.10|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
80|Feb 24, 2020 16:15:35.462234000 CST|0.001214000|24.409970000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|40|0x00005140|1|0|0||0|0||64|6|192.168.143.43|52.88.1.10||||0|0|0|0|0|1|0|0|0|0||0|60
81|Feb 24, 2020 16:15:35.462404000 CST|0.000170000|24.410140000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|40|0x00005141|1|0|0||0|0||64|6|192.168.143.43|52.88.1.10||||0|0|0|0|0|1|0|0|0|0||0|60
82|Feb 24, 2020 16:15:35.465204000 CST|0.002800000|24.412940000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|40|0x00005142|1|0|0||0|0||64|6|192.168.143.43|52.88.1.10||||0|0|0|0|0|1|0|0|0|0||0|60
83|Feb 24, 2020 16:15:35.476762000 CST|0.011558000|24.424498000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|60|0x00005f88|1|0|0||0|0||64|6|192.168.143.43|52.88.1.10||||0|0|0|0|0|0|1|0|0|0||0|74
84|Feb 24, 2020 16:15:35.527258000 CST|0.050496000|24.474994000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|60|0x00000000|1|0|0||0|0||228|6|52.88.1.10|192.168.143.43||||0|0|0|1|0|0|1|0|0|0||0|74
85|Feb 24, 2020 16:15:35.530336000 CST|0.003078000|24.478072000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x00005f89|1|0|0||0|0||64|6|192.168.143.43|52.88.1.10||||0|0|0|1|0|0|0|0|0|0||0|66
86|Feb 24, 2020 16:15:35.557171000 CST|0.026835000|24.504907000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|569|0x00005f8a|1|0|0||0|0||64|6|192.168.143.43|52.88.1.10||||0|0|0|1|1|0|0|0|0|0|1603010200010001fc0303104db3a2cb9a7891dfd30022e6311b68ea568968b839016ca5e9758d5658e4bd00008ac030c02cc028c024c014c00a00a500a300a1009f006b006a006900680039003800370036c032c02ec02ac026c00fc005009d003d0035c02fc02bc027c023c013c00900a400a200a0009e00670040003f003e0033003200310030009a009900980097c031c02dc029c025c00ec004009c003c002f0096c012c008001600130010000dc00dc003000a00ff010001490000001900170000146170692e73616d73756e67636c6f75642e636f6d000b000403000102000a001c001a00170019001c001b0018001a0016000e000d000b000c0009000a000d0020001e060106020603050105020503040104020403030103020303020102020203000f000101337400000010000b000908687474702f312e31001500c400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|517|583
87|Feb 24, 2020 16:15:35.606781000 CST|0.049610000|24.554517000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x000030e0|1|0|0||0|0||228|6|52.88.1.10|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
88|Feb 24, 2020 16:15:35.607205000 CST|0.000424000|24.554941000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|4148|0x000030e1|1|0|0||0|0||228|6|52.88.1.10|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|16030300590200005503038ef6393bd7830ce65d2c3e96ddd4dfb3a9050603255b6b5c130c0464b0726c78200fc9b26b00d9881c96e9b29cf56c50c23aee0494ea6ac6ffec85256706a25748c02f00000dff01000100000b000403000102160303172d0b001729001726000748308207443082062ca003020102021100b3c406203fec2bc2f379256fd5bb621e300d06092a864886f70d01010b0500308195310b3009060355040613024742311b30190603550408131247726561746572204d616e636865737465723110300e0603550407130753616c666f726431183016060355040a130f5365637469676f204c696d69746564313d303b060355040313345365637469676f20525341204f7267616e697a6174696f6e2056616c69646174696f6e2053656375726520536572766572204341301e170d3139303331333030303030305a170d3230303333313233353935395a30820131310b3009060355040613024b52310e300c060355041113053136363737311430120603550408130b4779656f6e6767692d646f311f301d0603550407131659656f6e67746f6e672d67752c205375776f6e2d7369311830160603550409130f3132392c2053616d73756e672d726f31243022060355040a131b53414d53554e4720454c454354524f4e49435320434f2e204c5444311e301c060355040b1315436c6f7564204f7065726174696f6e2047726f75703140303e060355040b1337486f73746564206279204b6f72656120496e666f726d6174696f6e20436572746966696361746520417574686f726974792c20496e632e311c301a060355040b13135072656d69756d53534c2057696c6463617264311b301906035504030c122a2e73616d73756e67636c6f75642e636f6d30820122300d06092a864886f70d01010105000382010f003082010a0282010100955a20cf64e447ca1b41b38e6204bf0a9b4e6d11342c3d8101210f327fcacb723b17d4723e06f492db0abe60b993ed3357c53cc9f4d2c0e0d93df3eff7bca4e912d5ef1110169d326952f4669a455cf20f0d4ebae00113ef3ef175377fee9803554dfd21eef5ff35c9c1ab1d3d9d0d8c2a85cbea1f0e0fcf644232ed31c5697573c831b882aae094480000164eab264c6d976cef38e9a1d9eed6154ba71347e930be46afcb13dcdd85c4d4c83853762e7f5c51d6d8c9655e896d2dce46c94323aa3bcb3071a6754dfcb44b14c805fdd44345f0a65b4948b202c56ca103321bb65c6848d73815721ee5770ca8597cd6f600d879a00c3cfb4c5878301f060f47b70203010001a38202ee308202ea301f0603551d2304183016801417d9d6252767f931c24943d93036448c6ca94feb301d0603551d0e04160414023c300d8021cdcd965440b14b235824627e7ef1300e0603551d0f0101ff0404030205a0300c0603551d130101ff04023000301d0603551d250416301406082b0601050507030106082b06010505070302304a0603551d20044330413035060c2b06010401b23101020103043025302306082b06010505070201161768747470733a2f2f7365637469676f2e636f6d2f4350533008060667810c010202305a0603551d1f04533051304fa04da04b8649687474703a2f2f63726c2e7365637469676f2e636f6d2f5365637469676f5253414f7267616e697a6174696f6e56616c69646174696f6e53656375726553657276657243412e63726c30818a06082b06010505070101047e307c305506082b060105050730028649687474703a2f2f6372742e7365637469676f2e636f6d2f5365637469676f5253414f7267616e697a6174696f6e56616c69646174696f6e53656375726553657276657243412e637274302306082b060105050730018617687474703a2f2f6f6373702e7365637469676f2e636f6d302f0603551d110428302682122a2e73616d73756e67636c6f75642e636f6d821073616d73756e67636c6f75642e636f6d30820103060a2b06010401d6790204020481f40481f100ef007500bbd9dfbc1f8a71b593942397aa927b473857950aab52e81a909664368e1ed18500000169746282360000040300463044022002f7f02c5a3183f5751277e7ab0012e2843a35f8a42eb3dabd2b16fca3c4e4c9022007c01eb9266437539e2d71f226b469def5635ef3463fcb944225db3057ae0bfa0076005ea773f9df56c0e7b536487dd049e0327a919a0c84a11212841875968171455800000169746284730000040300473045022075b6a30507d5b294e08608a20f73071656e501c64d5a80cb7e11d57f95aed56b0221009a5dfe1615ab9a76cf8518d18d3fc0088a439b906fdc846bc79d44b11ed94ade300d06092a864886f70d01010b0500038201010048d7893650670590f27da68252ae3b77264de0f4f4e077408da505e33e6914e2af13e0da6601715c21c7ebd584ad89e8824e259b9629242de5f3dd9d14b71233b899db865ff6da2b0987554ae60be63dfb4ebad299be6bcd2f55c838759b66533ea42f321ec1c4d58994aa4144d3e6619b7be1017addfcb1f6b5d2f8fd99d91c4e9332fc07e48a7151b8b97121891cd30284e89eea30c1dfc817f44e3e44e9a9a87c1b9019f43adf29d0c39af2c342904e47d1a120192ebb602c9bda0b55dce8fe05de3b178e4e0e41f470c3d538d45eb4b857abdbd5b32e0575c2595f5611bb77ee36e28c881a23767d5ffe808703eae132bc58721a9d31be6e6c5abe12988100061d3082061930820401a0030201020210137d539caa7c31a9a433701968847a8d300d06092a864886f70d01010c0500308188310b3009060355040613025553311330110603550408130a4e6577204a6572736579311430120603550407130b4a65727365792043697479311e301c060355040a131554686520555345525452555354204e6574776f726b312e302c06035504031325555345525472757374205253412043657274696669636174696f6e20417574686f72697479301e170d3138313130323030303030305a170d3330313233313233353935395a308195310b3009060355040613024742311b30190603550408131247726561746572204d616e636865737465723110300e0603550407130753616c666f726431183016060355040a130f5365637469676f204c696d69746564313d303b060355040313345365637469676f20525341204f7267616e697a6174696f6e2056616c69646174696f6e205365637572652053657276657220434130820122300d06092a864886f70d01010105000382010f003082010a02820101009c930246454a524892fc578df92dea53beb32cd5d8a8a5ec5b6903c01d10f65933defe0748a8e88c7a674af1f58dc33766d03291f7c49d0460c4b54ae2838ba7ae26d45d3a5ef8d11671bb8abd71a27dc8cea26024b052a03a4551de78936c6260f1e4569cb73bf73c55d8dfd57a317c357f125170e12cbe04accbfa4fe17c656ac040a7d97ca5638419e1f7caefaab4e8585ad999e326df8e12b2b8dc33b236da141d965842406e0b22851c5122aec4c806456d92e667b71923e4d8366b85d07fc752e3cfb07501e089b4a8bf8a364ea3e06ceb8441cea52f482213975062451e09a5cc9f6c57704006db20e81bd6f3938ba7329eb7441509d7affd7c011cdb0203010001a382016e3082016a301f0603551d230418301680145379bf5aaa2b4acf5480e1d89bc09df2b20366cb301d0603551d0e0416041417d9d6252767f931c24943d93036448c6ca94feb300e0603551d0f0101ff04040302018630120603551d130101ff040830060101ff020100301d0603551d250416301406082b0601050507030106082b06010505070302301b0603551d200414301230060604551d20003008060667810c01020230500603551d1f044930473045a043a041863f687474703a2f2f63726c2e7573657274727573742e636f6d2f55534552547275737452534143657274696669636174696f6e417574686f726974792e63726c307606082b06010505070101046a3068303f06082b060105050730028633687474703a2f2f6372742e7573657274727573742e636f6d2f555345525472757374525341416464547275737443412e637274302506082b060105050730018619687474703a2f2f6f6373702e7573657274727573742e636f6d300d06092a864886f70d01010c050003820201004e134096c9c3e66e5bc0e3baf417e1ae091fc9bfcb0c2516f27353b3761ab7ab4806d6cd007c204543456c165a1b1361d749baa402a4ace8cece2dc92a74a3dcdeaeabd06836f891af3c01f777d50bcf97abeb87e715a8fa305a617120b1c043c4b98f6d8a31eb153624fb62d50b9c8fe966bde661519793b61d87bdb0b56cfea6112906613431303d20277351d0de8583d37739204696daa7c65a162785b2cf4e0f4e8c5cbebe3800f84bf9727bd4f27ad7a22985d004bad3422c5188522ed13d246747ec55cc1bf4ca34ea26c1deddc42189f6ba7b321e8e965e844538cf80aa37698b6017741548919c6df04ea377ca1b1c48faf9cf49e85f4f850ae28f901bab704c9aebb7a63fb4ac5da45fcfe6d88a9690f74f268160765d0f247791b32a319f165ab25d8c1c29aa489c8e6fd3784070db77ecdde3d15705702de64998880584620570567686394ed3226f1dfe6df10eb362c43ccbc085b9611ebae1158059940cae05bb8c7f56be1cd25abf97f26a4cb0c67076b0908dc10b36b911d8d6285cea4ffe24b7180a9b0cd0c17c5cfb69bdcca24dc690bca64df2b1bad69a675b960252d082f9c40a5c0d28e03fc8fa959589d5a4be496c40b23ea86bb8d525b2c4fef1d3d7e7d6dc43017630fb3b8b5df74a897c9a35befccaf05701f08d3fa087327b475a974b82d266c2c42dea3f24f4a7f9a8b9e36ad91861a03b8c1500057b308205773082045fa003020102021013ea28705bf4eced0c36630980614336300d06092a864886f70d01010c0500306f310b300906035504061302534531143012060355040a130b416464547275737420414231263024060355040b131d41646454727573742045787465726e616c20545450204e6574776f726b312230200603550403131941646454727573742045787465726e616c20434120526f6f74301e170d3030303533303130343833385a170d3230303533303130343833385a308188310b3009060355040613025553311330110603550408130a4e6577204a6572736579311430120603550407130b4a65727365792043697479311e301c060355040a131554686520555345525452555354204e6574776f726b312e302c06035504031325555345525472757374205253412043657274696669636174696f6e20417574686f7269747930820222300d06092a864886f70d01010105000382020f003082020a028202010080126517360ec3db08b3d0ac570d76edcd27d34cad508361e2aa204d092d6409dcce899fcc3da9ecf6cfc1dcf1d3b1d67b3728112b47da39c6bc3a19b45fa6bd7d9da36342b676f2a93b2b91f8e26fd0ec162090093ee2e874c918b491d46264db7fa306f188186a90223cbcfe13f087147bf6e41f8ed4e451c61167460851cb8614543fbc33fe7e6c9cff169d18bd518e35a6a766c87267db2166b1d49b7803c0503ae8ccf0dcbc9e4cfeaf0596351f575ab7ffcef93db72cb6f654dd|4096|4162
89|Feb 24, 2020 16:15:35.608467000 CST|0.001262000|24.556203000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|2335|0x000030e4|1|0|0||0|0||228|6|52.88.1.10|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|c8e7123a4dae4c8ab75c9ab4b7203dca7f2234ae7e3b68660144e7014e46539b3360f794be5337907343f332c353efdbaafe744e69c76b8c6093dec4c70cdfe132aecc933b517895678bee3d56fe0cd0690f1b0ff325266b336df76e47fa7343e57e0ea566b1297c3284635589c40dc19354301913acd37d37a7eb5d3a6c355cdb41d712daa9490bdfd8808a0993628eb566cf2588cd84b8b13fa4390fd9029eeb124c957cf36b05a95e1683ccb867e2e8139dcc5b82d34cb3ed5bffdee573ac233b2d00bf3555740949d849581a7f9236e651920ef3267d1c4d17bcc9ec4326d0bf415f40a94444f499e757879e501f5754a83efd74632fb1506509e658422e431a4cb4f0254759fa041e93d426464a5081b2debe78b7fc6715e1c957841e0f63d6e962bad65f552eea5cc62808042539b80e2ba9f24c971c073f0d52f5edef2f820f0203010001a381f43081f1301f0603551d23041830168014adbd987a34b426f7fac42654ef03bde024cb541a301d0603551d0e041604145379bf5aaa2b4acf5480e1d89bc09df2b20366cb300e0603551d0f0101ff040403020186300f0603551d130101ff040530030101ff30110603551d20040a300830060604551d200030440603551d1f043d303b3039a037a0358633687474703a2f2f63726c2e7573657274727573742e636f6d2f416464547275737445787465726e616c4341526f6f742e63726c303506082b0601050507010104293027302506082b060105050730018619687474703a2f2f6f6373702e7573657274727573742e636f6d300d06092a864886f70d01010c050003820101009365f63783950f5ec3821c1fd677e73c8ac0aa09f0e90b26f1e0c26a75a1c779c9b95260c829120ef0ad03d609c476dfe5a68195a746da8257a99592c5b68f03226c3377c17b32176e07ce5a14413a05241bf614063ba825240ebbcc2a75ddb970413f7cd0633621071f46ff60a491e167bcde1f7e1914c9636791ea67076bb48f8bc06e437dc3a1806cb21ebc53857ddc90a1a4bc2def4672573505bfbb46bb6e6d3799b6ff239291c66e40f88f2956ea5fd55f1453acf04f61eaf722cca7560be2b8341f26d97b1905683fba3cd43806a2d3e68f0ee3b4716d4042c584b440952bf465a04879f61d8163969d4f75e0f87ce48ea9d1f2ad8ab38cc721cdc2ef00043a308204363082031ea003020102020101300d06092a864886f70d0101050500306f310b300906035504061302534531143012060355040a130b416464547275737420414231263024060355040b131d41646454727573742045787465726e616c20545450204e6574776f726b312230200603550403131941646454727573742045787465726e616c20434120526f6f74301e170d3030303533303130343833385a170d3230303533303130343833385a306f310b300906035504061302534531143012060355040a130b416464547275737420414231263024060355040b131d41646454727573742045787465726e616c20545450204e6574776f726b312230200603550403131941646454727573742045787465726e616c20434120526f6f7430820122300d06092a864886f70d01010105000382010f003082010a0282010100b7f71a33e6f200042d39e04e5bed1fbc6c0fcdb5fa23b6cede9b113397a4294c7d939fbd4abc93ed031ae38fcfe56d505ad69729945a80b0497adb2e95fdb8cabf37382d1e3e9141ad7056c7f04f3fe8329e74cac89054e9c65f0f789d9a403c0eac61aa5e148f9e87a16a50dcd79a4eaf05b3a671949c71b350600ac7139d38078602a8e9a869261890ab4cb04f23ab3a4f84d8dfce9fe1696fbbd742d76b44e4c7adee6d415f725a710837b37965a459a09437f7002f0dc29272dad03872db14a845c45d2a7db7b4d6c4eeaccd1344b7c92bdd430025fa61b9696a582311b7a7338f567559f5cd29d746b70a2b65b6d3426f15b2b87bfbefe95d53d5345a270203010001a381dc3081d9301d0603551d0e04160414adbd987a34b426f7fac42654ef03bde024cb541a300b0603551d0f040403020106300f0603551d130101ff040530030101ff3081990603551d2304819130818e8014adbd987a34b426f7fac42654ef03bde024cb541aa173a471306f310b300906035504061302534531143012060355040a130b416464547275737420414231263024060355040b131d41646454727573742045787465726e616c20545450204e6574776f726b312230200603550403131941646454727573742045787465726e616c20434120526f6f74820101300d06092a864886f70d01010505000382010100b09be08525c2d623e20f9606929d41989cd9847981d91e5b14072336658fb0d877bbac416c47608351b0f9323de7fcf62613c78016a5bf5afc87cf787989219ae24c070a8635bcf2de51c4d296b7dc7e4eee70fd1c39eb0c0251142d8ebd16e0c1df4675e724adecf442b48593701067ba9d06354a18d32b7acc5142a17a63d1e6bba1c52bc236be130de6bd637e797ba7090d40ab6add8f8ac3f6f68c1a420551d445f59fa76221681520433c99e77cbd24d8a9911773883f561b313818b4710f9acdc80e9e8e2e1be18c9883cb1f31f1444cc604734976600fc7f8bd17806b2ee9cc4c0e5a9a790f200a2ed59e63261e559294d882175a7bd0bcc78f4e8604160303014d0c0001490300174104c13428d1aae18b9b8e3c47514a4ea536792987a2f918173e9d2626296e20e29c42938c25e9136103c1bb29636c1172979bc8b7fd521652e52ad320fc71ad1a81060101008c57bc70e4495d764d64ec6c543595695686a19a7e278f384c35c4fffa103193395243c804dc1fe6e8f9baadcca002a85effbf780443294616457ddad677e0435dceff68e86251974e8d45397c82aa3d5c2d0a01277f4c963c81071fd2306cf99e2194c00bbe5bb5c93d7ec9b833ebc3f18c614cff3608c433ef7c80e0240daae47ef24d36392f1f8f73706e2f51bdaeac282d58f20c3cfd09b78cf986f77116280c359e86f9b63e21e8a523869e0aeb6b4ce3f08a085f0500f7549cbd5b308b2cfa7e000b293b8a4b3b9f4bff7b1740e66bac61cb8387fad5f673a42e9dbdd3e31af6d2832327afa182b194b14aca41535161e6f9b7f5b8afb336f27e0b919316030300040e000000|2283|2349
90|Feb 24, 2020 16:15:35.613328000 CST|0.004861000|24.561064000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x00005f8b|1|0|0||0|0||64|6|192.168.143.43|52.88.1.10||||0|0|0|1|0|0|0|0|0|0||0|66
91|Feb 24, 2020 16:15:35.613452000 CST|0.000124000|24.561188000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x00005f8c|1|0|0||0|0||64|6|192.168.143.43|52.88.1.10||||0|0|0|1|0|0|0|0|0|0||0|66
92|Feb 24, 2020 16:15:35.613531000 CST|0.000079000|24.561267000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x00005f8d|1|0|0||0|0||64|6|192.168.143.43|52.88.1.10||||0|0|0|1|0|0|0|0|0|0||0|66
93|Feb 24, 2020 16:15:35.613599000 CST|0.000068000|24.561335000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x00005f8e|1|0|0||0|0||64|6|192.168.143.43|52.88.1.10||||0|0|0|1|0|0|0|0|0|0||0|66
94|Feb 24, 2020 16:15:35.613668000 CST|0.000069000|24.561404000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x00005f8f|1|0|0||0|0||64|6|192.168.143.43|52.88.1.10||||0|0|0|1|0|0|0|0|0|0||0|66
