frame.number|frame.time|frame.time_delta|frame.time_relative|eth.src_resolved|eth.dst_resolved|eth.src|eth.dst|eth.type|ip.version|ip.hdr_len|ip.len|ip.id|ip.flags.df|ip.flags.mf|ip.flags.rb|ip.flags.sf|ip.dsfield.dscp|ip.dsfield.ecn|ip.tos|ip.ttl|ip.proto|ip.src|ip.dst|udp.srcport|udp.dstport|udp.length|tcp.flags.cwr|tcp.flags.ecn|tcp.flags.urg|tcp.flags.ack|tcp.flags.push|tcp.flags.reset|tcp.flags.syn|tcp.flags.fin|tcp.flags.res|tcp.flags.ns|tcp.payload|tcp.len|frame.len
77|Feb 24, 2020 16:21:07.715211000 CST|0.002087000|26.295661000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|7516|0x00008926|1|0|0||0|0||64|6|192.168.143.43|52.10.224.104||||0|0|0|1|1|0|0|0|0|0|4852ab93b431e6de2c2df6e0b7efe29884b24f81af7c75ab5f012872243897c6862646ad2516db80dc2c4e84ce87bfc113e52002bdda62e8e9b31b9c87a44a9aa521678efd43df49c1a81b204288c0620056194694a544de2234638d8422af450167b92436e157233928623a7d6a8d1265b804b3719d0ea944850cc8158ad60bdce1c5c7fefc150a04aa2cc4c48ac2e5dc57d903362a2ef3d5c5479022e88b25f24c23e7b5f8d8afb3627a9f6ac8cb0176228b245a9e5d6254094f6b650af813b103cbfefed34e60ad5ebc9c26a6086b4ab4f42ab2a438ff3ac9206fe5c3f1696e41759b5b6f406ba2d546341e8c38c18c52fa882a79870a37d856fffda64e598372c92dbe96fcd06eb16aeed10c6c5778545bfb73aa00512cbdee83a2d568b178402286a5129d92b5da74590d855f98ea92238ea24642dcc1954fe34f33b7b0f8cb768ded461508141e9209832011f78c50fb856309f5030ca6c341a8ffbfc6838b31b7c98eab81fdc7a592893f6abb90028715cca2e0c219ec2306d169fbfdb2d80195434e4540845d4efda188027caa077fd2c238b86f30cd09e169841375e66bc60d9ebdeafa8969de9bc0f79dd262e16a1254c8370eeab05905861b123f34d5877df410419743d700ae18dbb91dfb71470095d02543159085cbfe64c363b121d9d9bfdcaffd4c2f0240bf23e377a82e3bd8de7fb84f4a556ae3e847d25a57bcc66384a81e01a0170303041853795dc62ccb8f3291ff5a43dba6e2d8db2a70b81868b09c78f8d7a7970f4299bac90024d2f75194900f50000fed5c4fbb823126b50821953d9f04d1c0bd34b7a539964f63018c7f7bd952f4ffef6c310bf5a7ec20f5296f3e2c4a618e830e815cdd927803f06af05955b368f88acbec938409d96284e2f103580cd73d0629df5777cebf507bf9badd82a4430058f03416ed6551c01813193e6516aea014347e017a1835b1f8e3b26dc2d0f86059da3b80790c9b07ea320e12352f899d74f258e2bcc9c5281558bb6f8821f47e3c5898c380a5157a95ff381ad49679c65bc4c4b4efa221dcd91f3df2f31cbdc1548bc4e900dda9648fcf100f3d06e6d34c25487b2dc1d6057943bfb7f164b723255fe2283f948ce39854dd343978be437f033cccbe3de03a104da59846d64609139b5e93dfe2ed592c2615086459591e95370145e64c03bd54011947840828fa2fbd4d289b9843c25cbc5c8bd12067380b65c67a45c27acfa14ecc627821637a539c390ed23ecadb692f52db415a0538225f74d7cfb23dba39766088b8958bca48abc5eb2055361f575b80267b638600c6a84bf5b33bc393d2f4cc51532f15ed968c250c66c23c312391d09c1dce687800562ad7e2486ac74359e27b90ca7593d409e4648c742d7fac9cc46973d6ec66bbbcdb4762e4f668c4f13ab0893760dbb5a14e3105f306aafe4cf488654aa61f2edf357ef392bc26cfd91265e9a23e366140c5908e9c0139eaa4dcc6f896d5271c4b819217237c2dda7665756c4035af206164819e1f498a69356b3556ac195762f95798ac13e71cd9c0a209bc8084e35fdba495ad9664b9605777cd297703217e557649757c6f8554d417b924bea90327483ba7af38a4d01764688c183e95bafdbbf9163156969b33de36196b9a3133196311e4b87350e943f8ed2367ba91217275c90a11003c1ffda8ebda397869c62bd12ed3e1ac6f1c76634738406e401a00ee79b252d9eb8684b0fe92f0bee4ab9b2bb1c74eb0bec1c772d94fa21326235c1435a5812b01315bfea684d155daeebec692356d9c8189d7ef84c786143a217b9d6574521e3c9a3629bf92d231c0ceb9f6d2b55866b617809d533eaaf7a8669265253def3a9d3e0aa06a1163eb376a4268e39ab2f670b13ea02d2472f3f9697610d8a3e79d9463a2cc3c7fe0e950067e92f95353262c35d2461196bf8496de3a8fb899506d4730445ef1e76913b62bfc2d0017eb2b31e9cd896b172bce84d1f70b9206c51708351e57e1fae9a2e61aaaa3c869aa03b12e086abd4797ab0cd0a426766bacace5b582371d962972415bf2e93ef184e9323fc06f79c52555c3f76322f7c3ea09bee57983227686ecd7b061f05568151df28ad8ddd1c0cb3e470d07f9cf0abcbe4ab72fdc13d8fc83a09d919113277bc0dc11acb751617560909c12ca4f8b083287a6a9ec2bec7593197f94230588c6d826885307f8170303041853795dc62ccb8f33bf60c6b4defe5e2be724a00df453bdc3d7dc360bcda25fc37ae37c776632c46c57a66a69d0155af0ddba16b0d5de4c19938a31405c99b7860881c0ddb7e48f3f7cc119596c49daf370d20bf50755a7985841b4f88ee4b36dd9376d1110b8155e43a0d46d2cce513926d87983ad7be629fa4e55c863954058f58b527690ae273b5a3ff2fab190f6e9c9f6cc4bdeb074248fc21942cad72e0f8293789deaccfd2163383d5d94031978c4cc77e35b11b85ec9e074ccc2eb7bb453a61eb19ce9dd886a547c58c1b7f1628a59a47a83fd2e1472d48a224ffd9c6493115423ce89983ba7382381ab5cf0dee4fe4be198132b76159bf9cbf18dab4edac9e0a4f52259ef90f9d0eca4dad48cdd202788da10091205a1d7032aa42418b690b54d089624846d1e388a362aa8cbba7f6c5ff5437274c7d046d34f965b394ab6c30cd96420291fcad6719821edbc9f0b93f514ddeddb79c68e9252635c3b6f832e9280de47ef7b7cb877f6bb1a388b11ff6d6d3d5a3cee65f8a38c2e6d93ed75049406800863edcb7eddfc7f6f443ccaae757e13b7b6b9db452ce658a31f3934cee614a80d4162bf758111d5be652fead10931bbb873fed4608cbfc1d8685ed485d9be0ec730074481074995cf640b79f7574e9f4cd8912ec037c09eb5f3b52f8018863d233d997c35c0665f3dd6a668279db559efdb1d52d17c67e89ab0e75ea30ed2024e25465af7585277942d0af224b8d2de3f70dcacd6d20e05009c4ec0f9b170baf7096c2ef5f3ec7815091972c685fb657be5101858c24e5d90dd6a5e669ef3bb302dff12b1c1abab1d5a505b7ca4dea08169f67c4086c284294a1209dcee87229b02ff470d6cfd936c54f5b3815ca94e1c9360a0828305d9dd5d64c3290ffa6b70f26505d2ae39129185eff45dd73b071d2043587a0d8309bbf417fe492015b4fa95c36f9765ce2539d1b99957bd37bc29425e0bbe8ce5f853a6f6593faaaffa2e51e1bd7081c4a6860bbf199a0147f57c96bc207871444ae92c3b649a86f379ce6bb49e74bfe0cce9757d6541a729c99b8d2e1cda972aa036215b1ab3f16602b689ed6fa931d1a58a20a3e93e08b0b06f368ac0e0ddb99548e7228dfe0f3702f355861635087be089875b5a984d4d60b3beb6caab342918740abd9c62623ab69930f967828b1cb989ee0dbf17ac5bcea61a5edd396e05b41310c3b4fa01efc3e4bf285e4e906a93ba4a2b37a8efb3af07343e0adc6522957d1f7fdbe89857b713a7f2e300f4e83c67f229fe11fd7fe4767682e7653dcae78136f3c5cb121aecc6a8fd3b665de7a7d354c5e87f7e531172f7cf255878a393e5e18c1df8bfce183e7c0555f14a2d079d4cc35714cd3d669dc1f3c9ef9d6be7d6e6c732c2f18c9fa8a1ccfd5bd39e800a4dfd263aaab37f052040583ea4fe0ea6fcda65ba2e4bfe2cb286c6a02913087b274c286994d33f788c170303041853795dc62ccb8f34075028ce85e3d3fa34c2920d22f09cdd9018a92e90a8f1cdf263c1246e8c350f52588c424a71bf4c1155f812ff5bf95440a1d38ab36f0322b0a643c34715bbc8450448555a605be6e3d4fed4527660b85488713ce3aa9f02c5b7a96103f41113e9d6f69d33054b766be93966b6e68489247a128b0e872dcbd49456442bbd35d05f7030da504f6182538c434b68e44ebeab658274cf7247a723d8d21585efa009b8f0bcc81a718281ea5da7dea897bac3b28c3d7edc189b4301dcab2496fbd1f809f75a44ec20d5257c6b399cace99196e80e02aacb9098393f5e201d85b64d9abf722d1c9a76490febc0dea8fffcdd61badc1a5e0a20538959db4d86798400e910d343c631059591bd95bfa4af8421d4d3a84c42622a37da5ad4679df36bac60b286d43de4dbe9e2748f40e3cbe13059196032229211c9b1da4666178fc2863b04c8c9050d26d331899deb8816de7139a71db316b147b898cd0e32838d8aeaa1e8c0a79de8910608e2ef047bd168c0bce39c96d48f62bb9d089c9c7ae6d7aa16ca7bb14df87cd7e69d86107f675651e7e769a962606c8a00e7a1973079238935fb9b15a2316d217f2addfa14596d790e9755ab191c8107b6f2e9ed901b9cde637a49e005eeba6fd292aea0dfb3e993c75a8aa7e199fda3a946e3740271e478581217c0f69332becb4a504d8f7e58e4d8f5d15f86982151a38f3765d7835a6f6b59d53af802ad161ea3e7751ec7628efb4fb566f96dd741ede32f795f7375c153eb24fe1bcbbf77716429190b96d56f526bd5973737e9b45e892a819c874c1d8c799d7d2d28f52de940f278086f0c78a0a609e9664709d7b3b07c77212f879c256d78a7dab2cbe8570bef926bcdffd86ae8d854e81fa490d553156d944f172a33e53e051477a05103f895eb41f9a1b351d35a387ddfb55d4092a4c3ba945ac75ecaf4132986c316ec35ce6a24d466cb1d0dc53601cdb7e7a0538c2a21444bf8f640a950486906ac098f0d2505347daf486568299cc4bd706abadf43f624fd50f10510f4d7baf3058bfc6f58dce2bed2e69a377a74f963a5142e0a32a617e722403a09499f17b1fcad2fe0f2dc8a39aec8fb0b7dbf08dc569390138d1f1909ca0c5066a6f24b4c40debf1e38148973ee984c3fe82f7b4e10a7194203246d17f9b05ff3dcbc72e6bbefc68cf1a7b6acfe09de4deea805391f3df89b5196fb36c8e4fdead505f4ceb6617c71d49ac9b3eceef63c1987628abd0fd34e321db96d8169b9a20c9dcc5cbb3cd0af2b82884f706fc527220e824b5ca71c14b41a2042aafde38118f6771cee7cd4bea1a14e9700ec4eab6614f179394efbf408bd4dafaeb1c7e66bb44fbdf0e4ca0bd1628a1b2c046f8ce8c6301386e9f72b1fd0942522cd170837b7914a51d96a94d292cce7e0193bfb19106c1570bcd6cf8031cdb0c56c776ad284f1d70da79868de58a9325a74170303041853795dc62ccb8f35178aad4dafb32a14f8c14e25d39741f4cf840955f60af37308e1a2534729a786bab4c157600e74073a70005bfe624b2f39b4575bd0a0f684ced2fd1ced22ea5517b3caead7ba112b79d0f4d8e7eb00aec3e145f11c3185d76c6fa69c51556525bf241dff709a5556f916771769e8c09a00d37f1fc166d4e1edee1e2e34e1fe1504c7c470fbfa3c6f8bbf91fba53ffbfcb4ab3097f0a896b05b391471fe9c7b971d9aa44056e2130dde4b104e310b5bd78765d78642e8a8deeb6c7c3222495c17a0eedd976c7581af65dc25355a892d70ae901d1c685a83c784c7e53ebf0a971716352da7e8e8f1bec29da13aacbb32f36e5b03dc2b895bd5b23546a899528f15151f25fc3b147d9fea1775435ddcff646f69fa4953f20a3a0ca4a85507ad670f532e33b8c6d1c3a86f9edd290c71c6811362e57ab8b00c5f8af35af10040810c1fd187e47da976e04fd423bb05397db6cd20606db7049efc95283a9413c4751ff9a22edb6096a3c21195b9936d497e5f9d0d868bf8710a7336f284d12b58ee569784668fe8a788229305ed942841f1f5031732b2275c16ff6a01412eb85309e0b6c3ce93d052b7db34844bf8a642d57e126bb58b49b3b984854688e38da33842e2d127715521abee0b679665d11186f65001af367e64916deec91e105b703118584e103755ef9a958b46c41110e37efef75dca7e25c76e436aa4ead1f21713bb1e6bab8b716647faa58ebda0cb9a61e923d83ca378fec518016ba9912c935baa1f3ae6ed7a37f5c1164838f55a83412ae9325ef350d488f14843b3498f62f9a0e478195045687824672f0ebd02c4d18c829d4e81d76a109dd2a9fb61ad38264dc5f1933182839c554dd3994f7dd1e68876ae000b3bc4f5c47f5ac88e120822f66ea51500bf94c6962163032a86e1d8c28b6387ac3f97ada052acdd433798a2287bc50458e2cf1f53a3e8906136b2e8273e9aa70e131f42daf4ded1513332fc5f04cef11ac036fc57ba9ea771ac34b149fb3321f2fb189d05dc7af02d0a627b44baffa19565a9fa7d277e004111502083ae872350ce3379daf24a78457998f1ee4e90100f7ae224cad3836a48decfcd20a1282bcb77bccc364e617dea806625f77b2ed0021c1c4fc05bc7187e46f44ae7d5b0e738f61c7370d50e4db2d313fc678bdf60b6bfd34f75240a58f536111120d364c8db05fe1eaf2f203168adec4ed377ce7059fdbd64726fb3623ee860dae9477da9da53812d4bca2769f357bfde8374ef5bfd32370e20cea52114f77b778d8284aef182ec4f223390126672481af9c66ef2b8c9c0dc19ff6ecb59d937746c6d42c1cb93ab5327229c0f9e64807a62187e888ad1b69390829c203ad5646820932ebaf478ce5919fd6bf92c717c9c159b3fe866996b953d9ff1c950585166e741004dfe4860dd114cec80ac400e19770bc4d4c20dc538c510af19f36ed5df31170303041853795dc62ccb8f360e1ad2ff53251378dcac7efe35d8ef690fd59fafcc084d9102de72a4480376491d6b598c33bc309bb9c581fedd2d09f0011c32bd3e0d6dd87be1499565134450c70f1d9db1c701c0b15a77f23cece754b876f3a1583578192cd20eb2eff3961240890cad328b26312d9dd96d2025ca71e9d5f9970437e510ded2bddd6bd7f23188c521bc78bb9b67232183eea6e06bfd4f2121c2a14f4688c23de21b15316157c64997029fe73d1a8ef6686b32ee42717a39a25ec51476fc7f3bedcf9ff980a194b777ce46ef248f79595d3adeac2476155b99773b9f0487538066128fb840710469c06c48de49d1ff081dd220a725fbdef54235afb121da55cf5ef0315b9f897573b925dd6f422f22c98d26c2c956d5e0cb726ddf07fc51f7245a7d0b211be46a2443433ed20898c2b2156c8aeccdb3fdbd98ea8d2fcb71dc8e1c8b0e644225bb2d4e415c5c65025e5e3ae7740d289cd40c3d6942db13541708beeed807da3b3477b12ad8e3ec0185d5823d2c070a654a2af369e5083e606c58063c19f19154f3e9c60e72bbbe917f16ea405ad77308d8d567d472d19821baf198f819efe518f10bf295af31d50038ff0b86297a7236187a416b214b3d4919a68cfabe81900f80bdb6d8de29b350e03ea630ad7d15b6d551bae7e7955236e65dadfdd7fd0de30358d5a0afdc89169cf7633a3e2913cd641e5c41577bf7ddf3cd1c4451213dbea2c137ed67170de979b27726ad9e1d7ccf6ec6b87fea79a3e1c3f8fc66d910063bcacbd3e8d50b68a589600c73e135ca1292911c7953027e599175885256eb727d147c59e16fd48c4505277dac31bd4de0bc6f3938db5250df4906ac13dba8368460809e0a7eb640821b0684bb1beb1c589e6e0ce625a7793d417dabd51a11311cb8d35ef9e3e17a797cc4a7e1df4932f8d57e32f966560dfbd10fc84fc87874db9dd11ff77e6f1bcc8a3b17143b57a549ca1be10e0171790ef86ffe87fad4c119c38c91d62f46a0a71e26c582eb9fb1353e4e98bbccc1b461122fca22919d4a36d7e95caa08c04371793651920aec30e3ec217b448479652719da6e204c86facb2cf38738a335654eb760363b95250a1413ec125f7ac60fcf0d9ca1814b499cf1aa8ad132d30cda33144f9d1ed8bb4a716ce955d9f38f2e0e6d20715026d40138772f0224de575db4ed78cc619a7894adf8e03b31537274cfd321e158ff7d61af4114bd4d8b8f58bde79a0596c9e9e8735179e0298a2882c714bb8dbfcef8e54d5664912664ab513fe413070a997d419ba9b029eb622713490796f678c11cc33e2452419807fd8a18288814fc10ca7a8dd18e3fde8dabe87b0bffe86ddd024fe0fb89e87fce9c4aad6de91b3b86496034611f9bc0c00dd1476b386e185aae11e64b57d78cbf44c5c61434104d33a012e92dcc08e041c3cad32dfcd3e8fbee3ee8074b4001769d04aaf390389a512ecd170303041853795dc62ccb8f374b54b49fbd8587c51e4e797fa977cb63037661dbeba5d5ef47b677d2a3eca0e16b82b1c81fc5e503e4f4975f02e54260fbb3b8223992ea2db21d46136cc5260015866fc94215f296617018d86621495e2abd128be08e29f665997fad3be0f4b84f979dee44e572c28e32c09470ccb8c4762e3f700acbeff972a4cef2650f1615542e870e065073deb46ede5e3b8370158f8af438d267af22ead115a2164e7f7ca8c164b49527424f2fcf2694c8e4381d2352d0f11f1054bf131e48ca7e925668bb44db77af0d18eaf65481833df55b921d459c611f3372d77f1d1f4898cb20f61ce3a8e50cdf3daff3300058b742020f62f4ee2e8fb18a7b624795e25f4f701d5f2b4448b613971d9fe0bba538a628bf577b0944602950e0a8214d4f9d9466545814d2d610fbb293a89fc3f54ec4b44f5fa9e8774f2da5931d0b0eeb24e8db8f5de69c5d478b243df159e4b16ab58666c7cd174ed0437541d927b4a12f7c1a953759116f8d877ed0b1d1bc028ff13f56c768113e235d9ae5d7a7f74d4fad2d358a28a7fbb13db1dc4869c01b2f681f4df1fbd405085aadb430ad160ec54402319b8d06e87555c96e47e6acff276e597812bb953b0bb5956d4ae8851ac886a2ab2e5d0ed229736b4d7beeb63c5ed4b9fa59ac3a8c54c5550e380fb89a3ba134501033e484ddfa2f9278428e7e1319b9d75b8f94392ee023700d7628def8edbafd4d9b5487a40a37ec9558dec7b7f661f896ae57ca0ddcb9b10b7ecc8a322a5c1cd87d923d87362e28f4ce32856b423065ef8c35944adafce0149acaa5136b7f70e28273e39298aef53263541ef6c0209eb726cf03b55397e8914a833831fe00657e429fdfc6ed14a21d29bee40793e05b4865a338a14b9d86bb4cd96570e73ec83d456bd4b55861769026f344065cf9ccd23af7c2a62cddd36ae8c67952d6b602475ee640e56940f1bb98ecc4dec28489784a549e7f4f6e68201ee3318aa05fcba09878d42d04c9c136fbf0cd71bd7142688ce2d8502c59896b5c36284b216cd82a765d18394d1280e26d407bba8d42e401b49942692ad5c1a26000f9c178275622b5542971b1dac9800ad09f238dc35a75afd5164abd20f8dc9ae9a19b78ce55541953200043269fc10869b63587fc764b78215daa8309489c58eec5d908814c68c285b55f5337730468342f701acede0c83b98a235e8a07da2907978004c59893bd5f331dae3c1c2dc17b90693424a4c886520c2da4dff850e329efc6b389e4c0a2d562a556882437e9bd497aac7828dd16720b83199b707960210a8e9040e44af9b386348f803094a5606830b77609cd23842623a011bb4990c4641ef252c6780e9b7d2ccd78d26dd929108efb6c04938e9ea6f292f50c95a32757b64e7751d683d39f90798f1b35ba156311c3f4c43251508f9f2e9f5b73a090613bd8ab09d2862e9138de206c9b523527a5cf32f2170303026c53795dc62ccb8f3850e7cad09c4014a88e8e3365495f6c847d0fdff309e3b1935f9ef8977fc169fde6c3e7b2e3ba8e74afa50b4bc60fe2cf8512700f18b3edd9003b2f4defafd3b0a857e2d4961bc92d5d6dfab84537f78ece70a966a71d4b9343dc07497411cf1f75f7c9ec6b087fab9e82e08c2f27540714bf1c42aee2536d8d09e29cd2dd76911541cada126f46745a5dc285e5b965df2cb488344a2a977ea871db061f5ed869c0b1cf4b52d98cab25a0c49bb9ecdba38d18208aa7407fb2565ee438c20d664a750e1981d6fbf9a4790d801beafe4bd5fe76d03298ef8e8141bc584a9e56891bb8fafbd20a363c7abd44e5d7a0bfa3be0ecbca14199905064d9b66cf7e32b3203ce049cc0f33c06a848a0ab3ac1a50d60f2451cd655927e5aec351f7234267209b8d015b295cbdb0415fdebe8698ee138b39073fbc7c49d30676f379ffa742d123e69c9aea0357eccc6025d3ddbfd00be34b4cbeb58cda66d2fe26a66199f21c96b41c2a2d62f3793dbaee1d211c4c47491b636c1a4b34a3c8bdcb932001bcd2f7b1b556f9fbf177cf8214aa7a079cfa3756d0c7d8b7deac2f9bf64717d2820eb0d53a833d2bd1d4bdafd8ea63d7acce9ec854a4f64ff224441e99ea822e0e445ed935403931e7ad24b3425ff411e90e544e8d5a77ca0df359f12aaa731994c354132d81a62e5d4a6ee684ebeb58d80e39a2afdcbb1ccfa7edff480b6b9f684a30e1a87f76f6cadd74f48fe465f9db8a072c30ce0a27d9a59606d1122b8de9006abdefbbf6b25f59d4ad41f1b64d8d0ead2df32a2e09c47ab9fc684b44429d2335ced7e63bccff3f042e2f1a73e04526541fb409150afa0d6e5ca6b718e8efb7c1e6ec4d|7464|7530
78|Feb 24, 2020 16:21:07.763038000 CST|0.047827000|26.343488000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x00007415|1|0|0||0|0||230|6|52.10.224.104|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
79|Feb 24, 2020 16:21:07.763181000 CST|0.000143000|26.343631000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x00007416|1|0|0||0|0||230|6|52.10.224.104|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
80|Feb 24, 2020 16:21:07.763335000 CST|0.000154000|26.343785000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x00007417|1|0|0||0|0||230|6|52.10.224.104|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
81|Feb 24, 2020 16:21:07.763712000 CST|0.000377000|26.344162000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x00007418|1|0|0||0|0||230|6|52.10.224.104|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
82|Feb 24, 2020 16:21:07.763942000 CST|0.000230000|26.344392000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x00007419|1|0|0||0|0||230|6|52.10.224.104|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
83|Feb 24, 2020 16:21:07.764263000 CST|0.000321000|26.344713000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x0000741a|1|0|0||0|0||230|6|52.10.224.104|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
84|Feb 24, 2020 16:21:07.764485000 CST|0.000222000|26.344935000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x0000741b|1|0|0||0|0||230|6|52.10.224.104|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
85|Feb 24, 2020 16:21:07.764692000 CST|0.000207000|26.345142000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x0000741c|1|0|0||0|0||230|6|52.10.224.104|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
86|Feb 24, 2020 16:21:08.110249000 CST|0.345557000|26.690699000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|530|0x0000741d|1|0|0||0|0||230|6|52.10.224.104|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|17030301d90117278ad65d9c2dac205958053deec95a3bc5d72adc08c4baa6869d2dc258b3aa3339d42a1ef0c802823e42f4273900814c0bf42122eb8482be7e308a7c7e404dd57a125569297a50478be6d89c3e8c2e117483ef1ee3f2f5929c47f475d4f84924d8599d1d89701a5a7a08d1975d04fe1364d4400eb8812eb01eab68681d618892b521d6c5ed63bbbeaab5f744cec0369dc537fb0523ed01262b25e132a72515e7ca6dd457dbcd8d590064a9e6f21017a363be2ddb799b96539d7dce1a274b208dc302483addec5f2376e76d985080987fd7d1c9d088f33cdf8ca9c5eecf0f122c4b2ab576ac680ab1fdf5edd051bf38ae07fcdb4b3d39cbe466725dacace5db4662da5cbba08781d51e22cf74567c545206fd1665c80dc0dbfb07dbcc8c39c02e60863a61f087dc8d57a807a20d61dba9cceb3916e36bab1384c47de32534222546d9613e670a6e84b6ff1ff549e4db17f8ea96085b419101e75da5319c08a1d29e8eaa0d0b983c692fd6fb866debe579d5a6af853223d105f21c787c4876b4949b60850156821c79b5682ad439b698228a45905ea68e2d4259dc4e766fe16ff384183c66590831a938ecb017cacd6c9c3a813e01461c54f271c3eea0df1a779ff989f1ab69b934ba660ec4bae111829a9a4315f7345111|478|544
87|Feb 24, 2020 16:21:08.110591000 CST|0.000342000|26.691041000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|86|0x0000741e|1|0|0||0|0||230|6|52.10.224.104|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|170303001d0117278ad65d9c2ea092395d58be4e28ab3e8704f350440bfaf691d465|34|100
88|Feb 24, 2020 16:21:08.217997000 CST|0.107406000|26.798447000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x0000892c|1|0|0||0|0||64|6|192.168.143.43|52.10.224.104||||0|0|0|1|0|0|0|0|0|0||0|66
89|Feb 24, 2020 16:21:08.218180000 CST|0.000183000|26.798630000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|83|0x0000892d|1|0|0||0|0||64|6|192.168.143.43|52.10.224.104||||0|0|0|1|1|0|0|0|0|0|150303001a53795dc62ccb8f39092e196c12326d6eb439be3ff58797976cd3|31|97
90|Feb 24, 2020 16:21:08.221204000 CST|0.003024000|26.801654000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x0000892e|1|0|0||0|0||64|6|192.168.143.43|52.10.224.104||||0|0|0|1|0|0|0|1|0|0||0|66
91|Feb 24, 2020 16:21:08.243635000 CST|0.022431000|26.824085000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|86|0x0000741f|1|0|0||0|0||230|6|52.10.224.104|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|170303001d0117278ad65d9c2ea092395d58be4e28ab3e8704f350440bfaf691d465|34|100
92|Feb 24, 2020 16:21:08.246810000 CST|0.003175000|26.827260000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|64|0x0000892f|1|0|0||0|0||64|6|192.168.143.43|52.10.224.104||||0|0|0|1|0|0|0|0|0|0||0|78
93|Feb 24, 2020 16:21:08.267450000 CST|0.020640000|26.847900000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|83|0x00007420|1|0|0||0|0||230|6|52.10.224.104|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|150303001a0117278ad65d9c2f9bec3f977d670046db55f889016f64c1b502|31|97
94|Feb 24, 2020 16:21:08.267579000 CST|0.000129000|26.848029000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x00007421|1|0|0||0|0||230|6|52.10.224.104|192.168.143.43||||0|0|0|1|0|0|0|1|0|0||0|66
95|Feb 24, 2020 16:21:08.269492000 CST|0.001913000|26.849942000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x00007422|1|0|0||0|0||230|6|52.10.224.104|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
96|Feb 24, 2020 16:21:08.270518000 CST|0.001026000|26.850968000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|40|0x00000029|1|0|0||0|0||64|6|192.168.143.43|52.10.224.104||||0|0|0|0|0|1|0|0|0|0||0|60
